Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,471,0,0,0,1.0,1.0,1.0,1.0
AKRA,455,16,0,0,0.966,0.966,1.0,0.9827
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,463,3,2,3,0.9894,0.9936,0.9957,0.9946
BUMI,450,4,5,12,0.9809,0.9912,0.989,0.9901
DEWA,188,3,84,196,0.8153,0.9843,0.6912,0.8121
DOID,334,15,42,80,0.879,0.957,0.8883,0.9214
ELSA,443,28,0,0,0.9406,0.9406,1.0,0.9694
ENRG,346,9,40,76,0.896,0.9746,0.8964,0.9339
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,449,10,4,8,0.9703,0.9782,0.9912,0.9846
ITMA,391,3,18,59,0.9554,0.9924,0.956,0.9738
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,440,4,7,20,0.9766,0.991,0.9843,0.9877
MEDC,447,24,0,0,0.949,0.949,1.0,0.9739
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,468,3,0,0,0.9936,0.9936,1.0,0.9968
SOCI,458,3,4,6,0.9851,0.9935,0.9913,0.9924
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,372,15,33,51,0.8981,0.9612,0.9185,0.9394
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,466,5,0,0,0.9894,0.9894,1.0,0.9947
