Emiten,Pantulan_Tepat,Zona_Jebol,Pantulan_Terlewat,Abaikan_Valid,Accuracy,Precision,Recall,F1_Score
ADRO,471,0,0,0,1.0,1.0,1.0,1.0
AKRA,453,18,0,0,0.9618,0.9618,1.0,0.9805
APEX,471,0,0,0,1.0,1.0,1.0,1.0
ARII,471,0,0,0,1.0,1.0,1.0,1.0
BULL,452,9,4,6,0.9724,0.9805,0.9912,0.9858
BUMI,441,6,8,16,0.9703,0.9866,0.9822,0.9844
DEWA,188,3,84,196,0.8153,0.9843,0.6912,0.8121
DOID,308,19,50,94,0.8535,0.9419,0.8603,0.8993
ELSA,441,30,0,0,0.9363,0.9363,1.0,0.9671
ENRG,340,6,41,84,0.9002,0.9827,0.8924,0.9354
FIRE,471,0,0,0,1.0,1.0,1.0,1.0
HRUM,471,0,0,0,1.0,1.0,1.0,1.0
INDY,439,9,7,16,0.966,0.9799,0.9843,0.9821
ITMA,382,9,20,60,0.9384,0.977,0.9502,0.9634
ITMG,471,0,0,0,1.0,1.0,1.0,1.0
KKGI,471,0,0,0,1.0,1.0,1.0,1.0
MBSS,434,7,8,22,0.9682,0.9841,0.9819,0.983
MEDC,447,24,0,0,0.949,0.949,1.0,0.9739
PGAS,471,0,0,0,1.0,1.0,1.0,1.0
PTBA,471,0,0,0,1.0,1.0,1.0,1.0
RUIS,468,3,0,0,0.9936,0.9936,1.0,0.9968
SOCI,457,3,4,7,0.9851,0.9935,0.9913,0.9924
TCPI,471,0,0,0,1.0,1.0,1.0,1.0
TEBE,370,15,33,53,0.8981,0.961,0.9181,0.9391
TPMA,471,0,0,0,1.0,1.0,1.0,1.0
WINS,464,7,0,0,0.9851,0.9851,1.0,0.9925
