Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,565,565,565,0.0,1,565.0,0.0089,560.0,52.83,1
Resistance,578,578,578,0.0,1,578.0,0.0321,560.0,23.73,2
Resistance,600,600,600,0.0,1,600.0,0.0714,560.0,12.28,3
Resistance,618,618,618,0.0,1,618.0,0.1036,560.0,8.81,4
Resistance,650,650,650,0.0,1,650.0,0.1607,560.0,5.86,5
Resistance,765,765,765,0.0,1,765.0,0.3661,560.0,2.66,6
Support,506,545,526,19.72,5,526.0,0.0607,560.0,70.71,1
Support,268,295,282,13.57,34,282.0,0.4964,560.0,67.14,2
Support,170,192,181,11.44,40,181.0,0.6768,560.0,58.24,3
Support,214,241,228,13.67,27,228.0,0.5929,560.0,44.79,4
Support,452,480,466,13.82,7,466.0,0.1679,560.0,39.36,5
Support,333,366,350,16.59,14,350.0,0.375,560.0,36.36,6
Support,392,423,408,15.44,10,408.0,0.2714,560.0,35.53,7
Support,112,147,129,17.72,18,129.0,0.7696,560.0,23.09,8
