Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,405,427,416,11.36,7,416.0,0.094,380.26123046875,67.32,1
Resistance,379,399,389,9.55,2,389.0,0.023,380.26123046875,60.64,2
Resistance,526,549,538,11.11,5,538.0,0.4148,380.26123046875,11.77,3
Resistance,474,498,486,12.14,3,486.0,0.2781,380.26123046875,10.41,4
Resistance,560,569,565,4.83,3,565.0,0.4858,380.26123046875,6.05,5
Resistance,584,590,587,2.79,3,587.0,0.5437,380.26123046875,5.42,6
Resistance,618,618,618,0.0,1,618.0,0.6252,380.26123046875,1.57,7
Resistance,656,656,656,0.0,1,656.0,0.7251,380.26123046875,1.36,8
Support,287,314,301,13.31,20,301.0,0.2084,380.26123046875,91.56,1
Support,340,370,355,15.25,6,355.0,0.0664,380.26123046875,78.5,2
Support,79,96,88,8.43,55,88.0,0.7686,380.26123046875,70.64,3
Support,248,271,259,11.28,18,259.0,0.3189,380.26123046875,54.73,4
Support,153,169,161,8.41,28,161.0,0.5766,380.26123046875,47.73,5
Support,177,201,189,12.22,17,189.0,0.503,380.26123046875,33.14,6
Support,105,117,111,6.25,18,111.0,0.7081,380.26123046875,25.07,7
Support,124,138,131,6.84,9,131.0,0.6555,380.26123046875,13.52,8
