Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1141,1187,1164,23.0,16,1164.0,0.0347,1125.0,358.21,1
Resistance,1398,1459,1428,30.54,42,1428.0,0.2693,1125.0,150.36,2
Resistance,1329,1373,1351,22.15,27,1351.0,0.2009,1125.0,128.03,3
Resistance,1233,1283,1258,25.26,15,1258.0,0.1182,1125.0,116.98,4
Resistance,1580,1726,1653,73.21,20,1653.0,0.4693,1125.0,41.72,5
Support,1095,1119,1107,12.12,9,1107.0,0.016,1125.0,346.15,1
Support,841,889,865,23.82,12,865.0,0.2311,1125.0,49.77,2
Support,956,998,977,20.92,6,977.0,0.1316,1125.0,42.39,3
Support,1025,1069,1047,21.73,3,1047.0,0.0693,1125.0,37.82,4
Support,670,776,723,52.77,12,723.0,0.3573,1125.0,32.67,5
