Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1701,1719,1710,8.66,3,1710.0,0.0179,1680.0,107.69,1
Resistance,1736,1748,1742,5.7,5,1742.0,0.0369,1680.0,106.6,2
Resistance,1759,1765,1762,2.89,3,1762.0,0.0488,1680.0,51.01,3
Resistance,1790,1790,1790,0.0,2,1790.0,0.0655,1680.0,26.5,4
Resistance,1797,1818,1808,10.61,2,1808.0,0.0762,1680.0,23.2,5
Support,1500,1659,1579,79.59,17,1579.0,0.0601,1680.0,242.44,1
Support,969,1044,1007,37.61,48,1007.0,0.4006,1680.0,116.9,2
Support,1110,1208,1159,49.19,29,1159.0,0.3101,1680.0,90.59,3
Support,846,937,892,45.18,18,892.0,0.469,1680.0,37.57,4
Support,620,759,690,69.4,22,690.0,0.5893,1680.0,36.71,5
