Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1141,1187,1164,23.0,16,1164.0,0.0347,1125.0,358.21,1
Resistance,1327,1369,1348,21.01,25,1348.0,0.1982,1125.0,120.06,2
Resistance,1233,1283,1258,25.26,15,1258.0,0.1182,1125.0,116.98,3
Resistance,1395,1419,1407,11.97,29,1407.0,0.2507,1125.0,111.25,4
Resistance,1442,1469,1456,13.35,13,1456.0,0.2942,1125.0,42.73,5
Resistance,1617,1676,1646,29.7,13,1646.0,0.4631,1125.0,27.48,6
Resistance,1516,1587,1551,35.48,6,1551.0,0.3787,1125.0,15.44,7
Resistance,1741,1843,1792,50.93,3,1792.0,0.5929,1125.0,4.98,8
Support,1088,1119,1103,15.88,10,1103.0,0.0196,1125.0,338.35,1
Support,987,1033,1010,22.74,5,1010.0,0.1022,1125.0,44.55,2
Support,838,872,855,17.29,9,855.0,0.24,1125.0,36.0,3
Support,945,976,961,15.23,3,961.0,0.1458,1125.0,19.26,4
Support,753,775,764,11.11,6,764.0,0.3209,1125.0,18.13,5
Support,890,902,896,5.76,3,896.0,0.2036,1125.0,14.05,6
Support,697,724,711,13.19,4,711.0,0.368,1125.0,10.58,7
Support,622,629,626,3.53,2,626.0,0.4436,1125.0,4.41,8
