Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,52,409,230,5.95,14,230.0,0.0455,220.0,252.46,1
Resistance,26,478,252,7.53,23,252.0,0.1455,220.0,147.95,2
Resistance,113,454,283,5.68,14,283.0,0.2864,220.0,47.24,3
Resistance,132,473,303,5.68,11,303.0,0.3773,220.0,28.4,4
Resistance,112,544,328,7.21,3,328.0,0.4909,220.0,5.99,5
Resistance,204,506,355,5.03,3,355.0,0.6136,220.0,4.81,6
Resistance,274,528,401,4.24,2,401.0,0.8227,220.0,2.4,7
Support,103,323,213,3.65,16,213.0,0.0318,220.0,382.61,1
Support,-128,367,120,8.25,27,120.0,0.4545,220.0,58.12,2
Support,-1,207,103,3.47,19,103.0,0.5318,220.0,35.07,3
Support,-53,383,165,7.26,9,165.0,0.25,220.0,34.62,4
Support,57,340,198,4.73,3,198.0,0.1,220.0,27.27,5
Support,4,100,52,1.6,7,52.0,0.7636,220.0,9.05,6
Support,-49,225,88,4.58,3,88.0,0.6,220.0,4.92,7
