Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,383,422,402,19.73,25,402.0,0.0982,366.0598754882813,231.09,1
Resistance,454,491,473,18.88,24,473.0,0.2921,366.0598754882813,79.43,2
Resistance,506,547,527,20.31,13,527.0,0.4397,366.0598754882813,28.91,3
Resistance,607,644,625,18.37,14,625.0,0.7074,366.0598754882813,19.52,4
Resistance,664,743,704,39.68,5,704.0,0.9232,366.0598754882813,5.36,5
Support,347,361,354,7.07,7,354.0,0.0329,366.0598754882813,163.0,1
Support,165,193,179,14.11,49,179.0,0.511,366.0598754882813,94.05,2
Support,224,250,237,13.08,29,237.0,0.3526,366.0598754882813,79.99,3
Support,261,275,268,7.13,22,268.0,0.2679,366.0598754882813,79.17,4
Support,295,308,301,6.59,6,301.0,0.1777,366.0598754882813,31.96,5
