Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1990,2027,2009,18.47,26,2009.0,0.0859,1850.0,270.99,1
Resistance,2057,2093,2075,18.45,22,2075.0,0.1216,1850.0,167.15,2
Resistance,1924,1956,1940,16.33,7,1940.0,0.0486,1850.0,119.35,3
Resistance,2149,2189,2169,20.28,9,2169.0,0.1724,1850.0,49.33,4
Resistance,2228,2287,2258,29.86,4,2258.0,0.2205,1850.0,17.35,5
Resistance,2365,2425,2395,30.0,4,2395.0,0.2946,1850.0,13.13,6
Support,1781,1831,1806,24.96,4,1806.0,0.0238,1850.0,118.4,1
Support,1384,1407,1395,11.25,17,1395.0,0.2459,1850.0,66.42,2
Support,1454,1514,1484,29.78,13,1484.0,0.1978,1850.0,62.55,3
Support,1326,1366,1346,19.97,10,1346.0,0.2724,1850.0,35.41,4
Support,1060,1110,1085,25.0,11,1085.0,0.4135,1850.0,25.97,5
Support,1675,1710,1692,17.68,2,1692.0,0.0854,1850.0,20.96,6
