Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2781,2880,2831,49.51,47,2831.0,0.0408,2720.0,925.04,1
Resistance,2932,3039,2986,53.56,20,2986.0,0.0978,2720.0,185.54,2
Resistance,3152,3271,3211,59.85,14,3211.0,0.1805,2720.0,73.49,3
Resistance,3363,3468,3415,52.79,11,3415.0,0.2555,2720.0,41.43,4
Resistance,3853,4077,3965,112.1,4,3965.0,0.4577,2720.0,8.55,5
Resistance,3620,3620,3620,0.0,1,3620.0,0.3309,2720.0,2.93,6
Support,2627,2702,2665,37.5,21,2665.0,0.0202,2720.0,694.89,1
Support,2458,2554,2506,47.84,26,2506.0,0.0787,2720.0,293.2,2
Support,2277,2351,2314,36.81,24,2314.0,0.1493,2720.0,150.69,3
Support,2094,2188,2141,46.99,12,2141.0,0.2129,2720.0,53.84,4
Support,1943,2047,1995,52.44,5,1995.0,0.2665,2720.0,18.08,5
Support,1620,1620,1620,0.0,1,1620.0,0.4044,2720.0,2.41,6
