Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,625,657,641,15.98,11,641.0,0.0423,615.0,210.42,1
Resistance,701,725,713,11.89,11,713.0,0.1593,615.0,64.95,2
Resistance,744,759,751,7.7,14,751.0,0.2211,615.0,60.57,3
Resistance,788,806,797,9.49,10,797.0,0.2959,615.0,32.69,4
Resistance,818,841,830,11.5,11,830.0,0.3496,615.0,30.59,5
Resistance,767,774,771,3.2,8,771.0,0.2537,615.0,30.34,6
Resistance,874,909,891,17.5,4,891.0,0.4488,615.0,8.72,7
Support,594,609,602,7.64,3,602.0,0.0211,615.0,96.34,1
Support,570,580,575,5.0,3,575.0,0.065,615.0,39.98,2
Support,530,548,539,8.94,5,539.0,0.1236,615.0,37.43,3
Support,501,516,508,7.64,3,508.0,0.174,615.0,16.31,4
Support,480,498,489,9.02,3,489.0,0.2049,615.0,13.96,5
Support,425,433,429,4.24,2,429.0,0.3024,615.0,6.4,6
Support,375,397,386,11.31,2,386.0,0.3724,615.0,5.23,7
