Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,4250,4346,4298,48.17,5,4298.0,0.0209,4210.0,161.8,1
Resistance,4816,4959,4888,71.82,4,4888.0,0.161,4210.0,23.39,2
Resistance,4579,4721,4650,70.71,2,4650.0,0.1045,4210.0,17.47,3
Resistance,5840,5910,5875,35.36,2,5875.0,0.3955,4210.0,4.93,4
Resistance,5964,6211,6088,123.74,2,6088.0,0.4461,4210.0,4.39,5
Resistance,5400,5400,5400,0.0,1,5400.0,0.2827,4210.0,3.42,6
Resistance,5725,5725,5725,0.0,1,5725.0,0.3599,4210.0,2.7,7
Support,3758,3880,3819,60.87,50,3819.0,0.0929,4210.0,486.03,1
Support,3918,4094,4006,88.01,26,4006.0,0.0485,4210.0,444.78,2
Support,3447,3654,3551,103.36,30,3551.0,0.1565,4210.0,180.15,3
Support,743,931,837,93.89,43,837.0,0.8012,4210.0,53.01,4
Support,1293,1502,1398,104.81,12,1398.0,0.6679,4210.0,17.7,5
Support,1794,2028,1911,117.0,8,1911.0,0.5461,4210.0,14.39,6
Support,2910,2910,2910,0.0,1,2910.0,0.3088,4210.0,3.14,7
