Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1455,1803,1629,174.42,50,1629.0,0.2677,1285.0,180.05,1
Resistance,2205,2617,2411,206.04,15,2411.0,0.8763,1285.0,16.92,2
Resistance,3436,3942,3689,253.23,13,3689.0,1.8708,1285.0,6.91,3
Resistance,4209,4696,4453,243.52,12,4453.0,2.4654,1285.0,4.85,4
Resistance,5547,5994,5770,223.28,11,5770.0,3.4903,1285.0,3.14,5
Resistance,6230,6641,6436,205.58,7,6436.0,4.0086,1285.0,1.74,6
Resistance,8100,8100,8100,0.0,1,8100.0,5.3035,1285.0,0.19,7
Support,1156,1230,1193,37.33,11,1193.0,0.0716,1285.0,134.81,1
Support,12,42,27,14.78,51,27.0,0.979,1285.0,51.57,2
Support,244,268,256,11.76,6,256.0,0.8008,1285.0,7.4,3
Support,884,1014,949,65.1,2,949.0,0.2615,1285.0,7.37,4
Support,144,205,175,30.69,5,175.0,0.8638,1285.0,5.72,5
Support,310,331,320,10.3,2,320.0,0.751,1285.0,2.63,6
Support,541,541,541,0.0,1,541.0,0.579,1285.0,1.7,7
