Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,2637,2673,2655,17.93,24,2655.0,0.0134,2620.0,1027.45,1
Resistance,2704,2751,2727,23.47,18,2727.0,0.0408,2620.0,354.05,2
Resistance,2785,2822,2804,18.35,17,2804.0,0.0702,2620.0,211.89,3
Resistance,2863,2919,2891,28.11,23,2891.0,0.1034,2620.0,202.76,4
Resistance,2974,3066,3020,46.29,8,3020.0,0.1527,2620.0,49.18,5
Resistance,3216,3322,3269,52.78,9,3269.0,0.2477,2620.0,34.92,6
Resistance,3680,3680,3680,0.0,1,3680.0,0.4046,2620.0,2.41,7
Support,2528,2585,2556,28.8,38,2556.0,0.0244,2620.0,1103.77,1
Support,2406,2478,2442,36.27,37,2442.0,0.0679,2620.0,474.73,2
Support,2202,2272,2237,35.02,6,2237.0,0.1462,2620.0,38.42,3
Support,2117,2166,2141,24.1,7,2141.0,0.1828,2620.0,36.3,4
Support,1754,1814,1784,29.92,7,1784.0,0.3191,2620.0,21.27,5
Support,1946,2017,1982,35.47,3,1982.0,0.2435,2620.0,11.83,6
Support,1585,1585,1585,0.0,1,1585.0,0.395,2620.0,2.47,7
