Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,255,273,264,8.89,27,264.0,0.0732,246.0,324.63,1
Resistance,284,300,292,8.39,16,292.0,0.187,246.0,81.22,2
Resistance,343,355,349,6.08,15,349.0,0.4187,246.0,34.99,3
Resistance,311,324,317,6.67,10,317.0,0.2886,246.0,33.49,4
Resistance,367,384,375,8.51,17,375.0,0.5244,246.0,31.81,5
Resistance,402,428,415,12.94,15,415.0,0.687,246.0,21.52,6
Resistance,454,486,470,15.94,5,470.0,0.9106,246.0,5.43,7
Support,239,243,241,2.02,11,241.0,0.0203,246.0,362.73,1
Support,228,233,231,2.49,18,231.0,0.061,246.0,253.61,2
Support,219,222,220,1.56,9,220.0,0.1057,246.0,77.79,3
Support,193,200,197,3.44,5,197.0,0.1992,246.0,23.9,4
Support,156,161,159,2.39,8,159.0,0.3537,246.0,22.0,5
Support,135,143,139,3.72,8,139.0,0.435,246.0,17.98,6
Support,105,119,112,7.07,2,112.0,0.5447,246.0,3.61,7
