Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1995,2006,2001,5.44,16,2001.0,0.0816,1850.0,174.63,1
Resistance,1921,1943,1932,10.95,5,1932.0,0.0443,1850.0,92.04,2
Resistance,2083,2097,2090,7.39,12,2090.0,0.1297,1850.0,85.88,3
Resistance,2049,2065,2057,8.23,10,2057.0,0.1119,1850.0,82.04,4
Resistance,2024,2041,2032,8.86,8,2032.0,0.0984,1850.0,73.82,5
Resistance,1958,1979,1969,10.31,4,1969.0,0.0643,1850.0,53.82,6
Resistance,2148,2172,2160,11.55,7,2160.0,0.1676,1850.0,39.42,7
Resistance,2201,2251,2226,25.1,5,2226.0,0.2032,1850.0,23.45,8
Resistance,2365,2425,2395,30.0,4,2395.0,0.2946,1850.0,13.13,9
Resistance,2300,2300,2300,0.0,1,2300.0,0.2432,1850.0,3.95,10
Support,1781,1831,1806,24.96,4,1806.0,0.0238,1850.0,118.4,1
Support,1392,1408,1400,8.16,13,1400.0,0.2432,1850.0,51.33,2
Support,1355,1380,1368,12.3,10,1368.0,0.2605,1850.0,36.96,3
Support,1458,1472,1465,7.07,8,1465.0,0.2081,1850.0,36.68,4
Support,1675,1710,1692,17.68,2,1692.0,0.0854,1850.0,20.96,5
Support,1056,1082,1069,13.05,7,1069.0,0.4222,1850.0,16.2,6
Support,1491,1502,1497,5.77,3,1497.0,0.1908,1850.0,14.94,7
Support,1311,1341,1326,14.93,4,1326.0,0.2832,1850.0,13.64,8
Support,1539,1546,1542,3.54,2,1542.0,0.1665,1850.0,11.33,9
Support,1100,1125,1112,12.58,4,1112.0,0.3989,1850.0,9.78,10
