Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1141,1187,1164,23.0,16,1164.0,0.0347,1125.0,358.21,1
Resistance,1327,1369,1348,21.01,25,1348.0,0.1982,1125.0,120.06,2
Resistance,1233,1283,1258,25.26,15,1258.0,0.1182,1125.0,116.98,3
Resistance,1395,1419,1407,11.97,29,1407.0,0.2507,1125.0,111.25,4
Resistance,1442,1469,1456,13.35,13,1456.0,0.2942,1125.0,42.73,5
Resistance,1631,1671,1651,20.32,9,1651.0,0.4676,1125.0,18.85,6
Resistance,1588,1617,1603,14.37,5,1603.0,0.4249,1125.0,11.5,7
Resistance,1506,1560,1533,27.35,4,1533.0,0.3627,1125.0,10.73,8
Resistance,1710,1777,1744,33.94,3,1744.0,0.5502,1125.0,5.36,9
Resistance,1850,1850,1850,0.0,1,1850.0,0.6444,1125.0,1.53,10
Support,1106,1116,1111,4.96,8,1111.0,0.0124,1125.0,356.44,1
Support,1071,1078,1075,3.53,2,1075.0,0.0444,1125.0,36.73,2
Support,838,872,855,17.29,9,855.0,0.24,1125.0,36.0,3
Support,980,999,990,9.55,4,990.0,0.12,1125.0,30.77,4
Support,1031,1038,1035,3.53,2,1035.0,0.08,1125.0,22.22,5
Support,753,775,764,11.11,6,764.0,0.3209,1125.0,18.13,6
Support,890,902,896,5.76,3,896.0,0.2036,1125.0,14.05,7
Support,945,959,952,7.05,2,952.0,0.1538,1125.0,12.21,8
Support,697,724,711,13.19,4,711.0,0.368,1125.0,10.58,9
Support,622,629,626,3.53,2,626.0,0.4436,1125.0,4.41,10
